date	open	high	low	close	volume						
1639617600	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639618200	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639618800	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639619400	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639620000	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639620600	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639621200	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639621800	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639622400	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639623000	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639623600	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639624200	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639624800	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639625400	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639626000	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639626600	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639627200	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639627800	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639628400	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639629000	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639629600	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639630200	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639630800	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639631400	1.491846906	1.491846906	1.491846906	1.491846906	510.1504483		1.4603533927127232,		1.4603533927127232,		0,
1639632000	1.491846906	1.491846906	1.491846906	1.491846906	53.81982253		1.4603533927127232,		1.4603533927127232,		0,
1639632600	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639633200	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639633800	1.491846906	1.491846906	1.474332944	1.474332944	0		1.4603533927127232,		1.4603533927127232,		0,
1639634400	1.474332944	1.474332944	1.47090747	1.47090747	0		1.4603533927127232,		1.4603533927127232,		0,
1639635000	1.47090747	1.47090747	1.47090747	1.47090747	0		1.4603533927127232,		1.4603533927127232,		0,
1639635600	1.47090747	1.47090747	1.47090747	1.47090747	1013.312263		1.4603533927127232,		1.4603533927127232,		0,
1639636200	1.47090747	1.47090747	1.47090747	1.47090747	0		1.4603533927127232,		1.4603533927127232,		0,
1639636800	1.47090747	1.47090747	1.47090747	1.47090747	0		1.4603533927127232,		1.4603533927127232,		0,
1639637400	1.47090747	1.47090747	1.47090747	1.47090747	0		1.4603533927127232,		1.4603533927127232,		0,
1639638000	1.47090747	1.500459437	1.47090747	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639638600	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639639200	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639639800	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639640400	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639641000	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639641600	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639642200	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639642800	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639643400	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639644000	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639644600	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639645200	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639645800	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639646400	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639647000	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639647600	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639648200	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639648800	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639649400	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639650000	1.500459437	1.500459437	1.500459437	1.500459437	1.517620116		1.4603533927127232,		1.4603533927127232,		0,
1639650600	1.523837433	1.523837433	1.523837433	1.523837433	0		1.4603533927127232,		1.4603533927127232,		0,
1639651200	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639651800	1.500459437	1.500459437	1.500459437	1.500459437	0		1.4603533927127232,		1.4603533927127232,		0,
1639652400	1.523837433	1.523837433	1.523837433	1.523837433	0		1.4603533927127232,		1.4603533927127232,		0,
1639653000	1.523837433	1.523837433	1.523837433	1.523837433	63.75422676		1.4603533927127232,		1.4603533927127232,		0,
1639653600	1.53349324	1.53349324	1.53349324	1.53349324	0		1.4603533927127232,		1.4603533927127232,		0,
1639654200	1.523837433	1.523837433	1.523837433	1.523837433	0		1.4603533927127232,		1.4603533927127232,		0,
1639654800	1.523837433	1.523837433	1.523837433	1.523837433	0		1.4603533927127232,		1.4603533927127232,		0,
1639655400	1.523837433	1.53349324	1.523837433	1.53349324	189.1612828		1.4603533927127232,		1.4603533927127232,		0,
1639656000	1.53349324	1.53349324	1.53349324	1.53349324	0		1.4603533927127232,		1.4603533927127232,		0,
